# id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,class
4.750000000000000000e+02,-5.624238444550229143e-01,2.019656155284344834e+00,1.538647580126003112e+00,1.118746095073819280e+00,-2.697928360165091632e-01,-4.387878919045405945e-01,2.858351450947794747e-01,1.220245080889312161e+00,1.960084008536056022e-01,1.379873848314827178e+00,1.000000000000000000e+00
4.760000000000000000e+02,-6.084318496341902804e-01,-1.216286783156065532e+00,1.003235065210774657e-01,-2.882699671404505448e+00,3.098891140380273246e+00,8.089406286011047165e-02,-2.378408470612528802e+00,2.131472569658223293e+00,3.404750523624580083e+00,1.104439132702269788e+00,0.000000000000000000e+00
4.770000000000000000e+02,1.986551295501132852e+00,2.784624106611723882e-01,-1.665097584314577106e-01,-1.500196729645281390e+00,7.362641302963923717e-01,-7.089638584817115063e-01,-1.115224816885951986e+00,1.391831441793305535e+00,1.095885824601037228e+00,1.607592054494650480e+00,0.000000000000000000e+00
4.780000000000000000e+02,-1.525038102133290385e+00,1.981272857269115395e+00,3.568454957204715283e-01,-3.022702050482415359e-01,9.513866116170358600e-01,-8.990361467840821685e-01,1.886828422358169943e-01,1.994792081507922088e+00,3.246221281259338287e-01,1.333092542111044665e+00,1.000000000000000000e+00
4.790000000000000000e+02,-1.660361206337434004e+00,-1.190831479464417475e+00,1.269420315753705841e+00,1.105451610938037676e+00,-1.166721541028273634e+00,9.765635242812626959e-01,-5.935468158209311618e-01,-1.330683800836117925e+00,5.481109437494419145e-01,-2.493607244215415020e-01,1.000000000000000000e+00
4.800000000000000000e+02,-2.363310027700284532e+00,-3.750879099649981896e-01,-7.114585081277031708e-01,6.671379947389310949e-03,-1.450738744452273465e-01,9.389052701733596740e-02,4.650927786383936557e-01,-6.331460099997963109e-01,-7.106681073376059921e-01,-8.243846735271412873e-01,1.000000000000000000e+00
4.810000000000000000e+02,-7.914884631487172362e-01,2.788918927609924658e-01,1.151158278498992216e+00,-2.585783807045869409e+00,1.038968746027430834e+00,-1.044633666989400966e+00,-3.258536772348940236e+00,2.872611237702460851e+00,3.445436868250330242e+00,4.194255877884998540e+00,0.000000000000000000e+00
4.820000000000000000e+02,-2.176748006979610794e-01,6.901076280620666026e-02,8.489258957926824056e-01,1.061192518270103857e+00,1.586501424301096641e-01,6.215600429047977160e-01,4.626725646164620565e-01,-2.768084070028298260e-01,1.026455789831808296e-01,-7.742017524748159296e-01,1.000000000000000000e+00
4.830000000000000000e+02,-1.006443152412431319e+00,1.963025077925240058e-02,-6.760590330137864479e-01,1.024476658989479372e+00,-1.803937067330032562e+00,-6.910136186919590973e-02,1.051035858659885580e+00,-1.529134149662143116e+00,-1.956628121529069952e+00,-7.452224851870774547e-01,1.000000000000000000e+00
4.840000000000000000e+02,1.124609050099379060e+00,-1.621843124696491278e+00,1.799638839962691250e+00,2.444982149718268438e+00,1.347088621215212445e+00,2.637991077505706716e+00,1.077762679372711974e+00,-1.660936850035015011e+00,7.578396831488540819e-01,-3.813753720480760556e+00,1.000000000000000000e+00
4.850000000000000000e+02,1.197612955073263707e+00,6.949370855484527931e-01,2.349325428007348116e+00,1.586966817339135583e+00,2.090819045958243194e-01,7.100564868184366940e-01,-7.942950881850807665e-02,4.877936535842425370e-01,1.161284126898819657e+00,2.796051968890046480e-01,1.000000000000000000e+00
4.860000000000000000e+02,1.736405705816925105e+00,-8.189483987823686917e-01,6.304703365853834285e-01,-2.237906299041312330e-01,1.919260467822502036e+00,9.230773939454264276e-01,-3.372259269118131897e-01,4.167288454191160896e-01,1.512819258758116403e+00,-1.040946443659978238e+00,1.000000000000000000e+00
4.870000000000000000e+02,1.210005901516232774e+00,-2.042449762783413725e-01,-1.357506859297140656e+00,1.627354134238502503e+00,1.396211690773937475e+00,1.191935870908156447e+00,3.250185047537367478e+00,-1.568834351920808556e+00,-2.375754684071924139e+00,-4.802773164542347928e+00,1.000000000000000000e+00
4.880000000000000000e+02,-4.122311223797967550e-01,4.798826566257209381e-01,2.478410726675658982e+00,5.849951913322026797e-02,-2.770869453789412962e-01,-6.903405013307301052e-02,-1.997290824301684031e+00,1.370530506118739611e+00,2.447866367888440919e+00,2.810778721055991802e+00,0.000000000000000000e+00
4.890000000000000000e+02,9.132880314610621886e-01,1.550965729371638346e+00,-2.225859305056089532e+00,-3.390393123663907993e+00,-2.373611762292983762e+00,-3.405612806859356745e+00,-2.061041521611747918e+00,1.816017877661633806e+00,-6.926116734132845565e-01,5.477937100140792381e+00,0.000000000000000000e+00
4.900000000000000000e+02,1.233441031137161303e+00,-1.852981841583939415e+00,6.218550506984353854e-01,-6.447247501236970102e-01,5.646228296757738185e-01,8.759542413307472852e-01,-1.471469019366727249e+00,-3.567589667794972552e-01,1.793957615995652288e+00,-9.709484712118676697e-02,1.000000000000000000e+00
4.910000000000000000e+02,1.417641632507030458e+00,-3.175087950236772372e+00,-3.341832864095406030e+00,-1.072989156413552969e-01,1.498764962619903773e+00,1.735874109471104321e+00,2.405216137989311775e+00,-3.248754719501033783e+00,-2.359602596600306690e+00,-6.217132258013237767e+00,1.000000000000000000e+00
4.920000000000000000e+02,-7.460980476092496927e-01,3.583369826678515224e+00,4.281721884040083359e-01,-2.411944090434324783e-01,1.227131456167311452e+00,-1.632463733939759187e+00,6.809524086276599331e-01,3.152534771798630508e+00,-1.551896297569577143e-03,2.136811359831076285e+00,0.000000000000000000e+00
4.930000000000000000e+02,-1.628662142729531137e+00,1.478081281451958606e+00,6.267825680801779598e+00,2.864710544479455834e+00,-2.340185789061248745e+00,5.871067146334711939e-01,-2.687261510818645505e+00,1.246304239433103644e+00,3.608486042736899435e+00,4.631156237316246482e+00,1.000000000000000000e+00
4.940000000000000000e+02,1.655882724580604315e-01,-7.509600712133579492e-02,-2.860316190106055423e+00,-6.828271859049674930e-01,2.109362886012326577e+00,2.241290702799259016e-02,2.369498328591324920e+00,-3.273574551016728007e-01,-2.055594836967776118e+00,-3.400303555818314116e+00,1.000000000000000000e+00
4.950000000000000000e+02,9.494875041917424374e-01,-2.219493247791513024e-01,-2.318426282404842942e-01,7.277812487622593585e-01,-1.288454408610216095e+00,9.737833330600531578e-02,4.766285576456560369e-01,-1.132925285024763085e+00,-1.061016960953955923e+00,-4.373481975504240893e-01,1.000000000000000000e+00
4.960000000000000000e+02,1.399159895510391216e+00,1.140419409142945817e+00,-3.477813748098554480e+00,-3.430412600188002870e+00,-6.211274280929155456e-01,-2.831456168522424655e+00,-5.749595638702200695e-01,1.452958019553597602e+00,-1.507005467911935570e+00,2.755877761189723607e+00,0.000000000000000000e+00
4.970000000000000000e+02,-7.112312957248492218e-01,9.240844752978810694e-01,7.077742242807252282e-01,7.673130434907140529e-01,-9.778281291888304416e-01,-3.134104161531312549e-01,1.135889451457832156e-01,1.448541803109766324e-01,-3.031683073600206502e-01,9.111618342835577922e-01,1.000000000000000000e+00
4.980000000000000000e+02,4.342411048133119622e-01,4.248013941842723185e-01,3.515517786758020069e+00,2.832708179479107802e+00,1.930036242153055914e-01,1.584609532448775449e+00,1.671955433351118014e-01,-5.223767053207301059e-02,1.510737139194044287e+00,-5.403321612680269670e-01,1.000000000000000000e+00
4.990000000000000000e+02,-1.340261964183562027e+00,-1.689402505005442645e+00,-9.611565779344835025e-01,6.914571285877098017e-01,-2.704341428181687990e-01,1.075206308684725887e+00,1.022712189640102576e+00,-2.174345024259715764e+00,-1.204919724962224770e+00,-2.791395408553155377e+00,1.000000000000000000e+00
5.000000000000000000e+02,-1.209771930771261328e+00,8.515183945975177693e-01,8.050021724254706745e-01,1.497689109499712234e+00,-2.918412010555478719e+00,-4.469887061523660776e-01,1.387105287781138507e-01,-9.104606105987327336e-01,-1.198665121855278848e+00,1.370836635777146206e+00,0.000000000000000000e+00
5.010000000000000000e+02,3.498083687732111424e-01,-2.842041585999511621e+00,-2.302854217662209102e+00,1.029085644953984247e+00,3.592735306944930596e+00,2.819932719034019541e+00,3.487911495457431954e+00,-2.786628221733038924e+00,-1.735332009963517663e+00,-8.197828786031056580e+00,0.000000000000000000e+00
5.020000000000000000e+02,2.502483681874655419e-01,-1.079825685517173728e+00,3.767083782560348704e-01,1.489195260754167638e+00,2.532246861906529922e+00,2.071046216979889554e+00,1.801728786780099512e+00,-9.478207884534393113e-01,9.959715597852247804e-02,-4.355870101040622444e+00,1.000000000000000000e+00
5.030000000000000000e+02,1.420734591831635418e+00,2.595386740015978022e-01,1.875792866828707606e+00,-5.037927302516000960e-01,-2.863462044426412056e+00,-1.022253824045886050e+00,-2.981689742408584642e+00,6.428639434778384842e-01,1.701980410957928402e+00,4.832671329553914319e+00,0.000000000000000000e+00
5.040000000000000000e+02,-1.772865756855259989e-01,-9.337830432941530701e-01,-2.090070487154646717e+00,-9.947624620921464711e-01,-1.698295587311151600e+00,-6.821653706913410886e-01,-6.912021364184917083e-02,-1.359094862464478748e+00,-1.625705131582665164e+00,8.742049451462530207e-02,0.000000000000000000e+00
5.050000000000000000e+02,-1.798625050889975707e+00,1.030020631426277200e-01,-2.184081964380922614e+00,-1.761874427034958668e+00,-2.324801098391560128e-01,-1.211651464743705997e+00,-5.181631331449114419e-02,2.539045230527474106e-01,-1.058699966414193838e+00,6.586673297488534473e-01,0.000000000000000000e+00
5.060000000000000000e+02,6.279791191942624140e-01,2.555685246976358016e-01,-2.174385789553756609e-01,2.026152547901847178e-01,-1.735345541020428817e-01,-1.031513498196520578e-01,4.010848279353960155e-01,-1.201964340516469276e-01,-5.013307839591503168e-01,-2.034485496984941300e-01,0.000000000000000000e+00
5.070000000000000000e+02,3.961095127483285627e-02,1.063346297438775956e+00,1.011233743236625182e+00,5.942344842154940743e-01,-1.609829828992796141e+00,-6.239950958761057986e-01,-4.956944063177812776e-01,3.355274673486666748e-01,-1.993488458319148116e-02,2.012675715385563446e+00,0.000000000000000000e+00
5.080000000000000000e+02,-3.252507675598306780e-01,9.278996700873080039e-01,-8.618183972836124251e-02,7.009227278420615548e-02,-1.254831020959936039e+00,-8.189337518006213346e-01,-3.610413849062343861e-02,2.029556071400492878e-01,-6.787711722388003466e-01,1.354304208921428998e+00,0.000000000000000000e+00
5.090000000000000000e+02,1.033120098489175576e-01,-3.786264754584722780e-01,1.598179418128655715e+00,2.043643301035222848e-01,-1.482972709508542319e+00,3.530916701054970241e-02,-1.713412724523843078e+00,-5.902370512938592828e-02,1.327950124998080739e+00,2.110730775243510493e+00,0.000000000000000000e+00
5.100000000000000000e+02,1.325518938980032146e+00,1.339648595432383571e+00,-2.328361864374858925e+00,-9.764812117772707634e-01,3.152450850845242236e+00,-5.297281363148604871e-01,2.309172968650481828e+00,1.381265410940986316e+00,-1.379130159211747308e+00,-2.344176710241175243e+00,0.000000000000000000e+00
5.110000000000000000e+02,-7.471471462629800664e-01,-1.064092759640627994e+00,-3.154547619916480805e+00,-2.798709902676765893e-02,4.290961191591280421e-01,3.729375998091262745e-01,2.503217595072093182e+00,-2.066655107590111839e+00,-3.016249196395104804e+00,-3.992394481806746498e+00,1.000000000000000000e+00
5.120000000000000000e+02,-1.131460420352341067e+00,-9.494229912539324800e-01,2.122942115948980302e-01,-2.685964180456111627e+00,2.791718754212334730e+00,-3.783216287301849334e-02,-2.301892678578555618e+00,2.141232412222981996e+00,3.231012344665975533e+00,1.332934100007402201e+00,0.000000000000000000e+00
5.130000000000000000e+02,-2.066438155032997714e-01,-1.021401975638434045e-01,5.608153740523996733e-01,-1.126928787762154771e-01,-7.115379535395599531e-01,-1.505216992478847771e-01,-8.489867502393947385e-01,8.131932638257621804e-02,5.591486573822670447e-01,1.166865081422607364e+00,0.000000000000000000e+00
5.140000000000000000e+02,3.832064749311153151e-01,-7.790768187724825822e-01,-1.637876269658335548e+00,8.391326965888729061e-01,1.282949495692945252e+00,1.041996161117309416e+00,2.483167903896940754e+00,-1.555504695252076353e+00,-1.935070770949115282e+00,-4.231468842142008135e+00,1.000000000000000000e+00
5.150000000000000000e+02,-5.804663072118494416e-01,-1.165885089065284763e+00,3.327406779542532611e+00,2.526923962203297958e-01,-7.262919850187590232e-01,8.536952217473434690e-01,-3.065654935620195420e+00,3.829619373614259192e-01,3.541108929821558782e+00,2.627952546830914393e+00,0.000000000000000000e+00
5.160000000000000000e+02,-7.201778549391387729e-01,1.154843792452841189e+00,-3.527124617376586890e-03,-1.874471515461155535e+00,-2.486774012215361651e+00,-2.256258677956879843e+00,-2.484631435099174723e+00,1.463474205374016179e+00,5.982325179882341804e-01,5.277791265569224066e+00,0.000000000000000000e+00
5.170000000000000000e+02,-2.362790593403183703e-01,-4.121570379279809737e-01,-3.096244523093921730e-01,-3.299383122355379339e-01,-1.459531356482920206e+00,-3.889123505827027927e-01,-6.658147147386835885e-01,-5.837710713553853070e-01,-3.028267872113266090e-01,1.003323246501462984e+00,0.000000000000000000e+00
5.180000000000000000e+02,-1.307091887381292006e+00,-3.727309777058003259e-01,-1.081957505929905805e+00,-2.411419354993493691e-02,3.310950719269392106e-01,1.766833737043435326e-01,9.019118358934843371e-01,-6.538895708193264156e-01,-9.788799695952247193e-01,-1.491515495175096406e+00,0.000000000000000000e+00
5.190000000000000000e+02,-3.404546627184417140e-01,1.249178495379603460e+00,-6.598697359860670186e-01,-4.919014510509799321e-01,8.079830206694438299e-01,-7.429940568691879577e-01,6.176604253400894695e-01,1.116868649750904607e+00,-4.684163752601067099e-01,2.652961556608625648e-01,0.000000000000000000e+00
5.200000000000000000e+02,-1.349343443098885098e+00,1.387726095806199433e+00,2.278598299280891748e-01,3.678273853446722974e-02,6.195341736955455314e-01,-5.201759120433655514e-01,3.948401104148234197e-01,1.195223209354722815e+00,-2.732397113464402061e-03,5.930845500403872927e-01,0.000000000000000000e+00
5.210000000000000000e+02,-8.603338633977789529e-01,3.841939566349152901e-01,1.546068959628289941e+00,2.259755186302111252e+00,-1.955143269473953449e+00,5.255108146424352089e-01,5.110128343638508097e-01,-1.170670981213554285e+00,-6.527552446519067075e-01,-2.793384623117178833e-02,0.000000000000000000e+00
5.220000000000000000e+02,-9.349814721125573325e-01,8.742478621506313274e-01,3.009122084840106237e-01,-6.080714442047232549e-01,-3.760542773885373613e-01,-8.464361705574638961e-01,-7.946961920022093118e-01,1.073776073806285369e+00,4.892945748070902656e-01,1.999977783104752049e+00,0.000000000000000000e+00
5.230000000000000000e+02,-1.239464919487082817e+00,1.832538729261040888e+00,-3.179636399604457431e-02,-7.926188955244592993e-01,1.479133456033648653e+00,-9.542252511598516840e-01,1.403209680973735995e-01,2.207328873012048831e+00,4.495480777271119166e-01,1.168547668436995757e+00,0.000000000000000000e+00
5.240000000000000000e+02,-7.462219179091333920e-01,-1.853797643873965839e+00,-2.008300508966534892e+00,5.455558708132797197e-01,1.949801410624912190e+00,1.617230589904607552e+00,2.440645400644895879e+00,-2.070632129748716466e+00,-1.671327974954615936e+00,-5.358460508611484485e+00,1.000000000000000000e+00
5.250000000000000000e+02,5.556994929653467086e-01,2.408076742584884133e+00,3.608216089474420407e+00,1.806973840277265708e+00,1.616157139263849629e+00,4.293599475945277799e-01,-2.166522132528381217e-02,2.468991310616173607e+00,2.226173926920589352e+00,1.219108933318283183e+00,1.000000000000000000e+00
5.260000000000000000e+02,-1.889530681718999183e+00,6.020805602118764810e+00,-1.420714437501686689e+00,-2.518029253288815994e-01,-3.679249698076346942e+00,-4.489530998539566831e+00,1.219648540931327796e+00,2.630600769665617733e+00,-3.757161311014352911e+00,5.622658143950733489e+00,0.000000000000000000e+00
5.270000000000000000e+02,1.002547074163426588e+00,-1.200176834562517669e+00,-2.661322960914791924e+00,-1.680969829997428056e+00,-9.855658132183021669e-01,-7.384158899042179147e-01,-1.367022630996931332e-01,-1.121232818355881289e+00,-1.471216982619230729e+00,-1.871820129459973447e-01,0.000000000000000000e+00
5.280000000000000000e+02,4.565154918821176522e-01,-7.268419964416261703e-02,-2.049241817577208469e+00,-2.484573954769020432e-01,-1.377919453125354021e+00,-6.690596363666585500e-01,9.949522455707104918e-01,-1.202870301254335139e+00,-2.319998709135357107e+00,-6.253355967157478990e-01,0.000000000000000000e+00
5.290000000000000000e+02,-1.480098219779209190e+00,-2.042031589566200012e+00,-2.258452192430851824e+00,1.683401921330500262e+00,1.817627791695511696e+00,2.227634082658099146e+00,3.749192915845643626e+00,-3.171422352776941622e+00,-2.818216759010657935e+00,-7.243855343305482641e+00,1.000000000000000000e+00
5.300000000000000000e+02,2.106877454404469940e+00,3.406458000682049958e-01,1.644781606655358441e+00,1.869887785946103165e+00,7.788589808704668993e-01,1.134284568627224488e+00,9.083592466761560846e-01,-1.333549272305600275e-01,3.993963420055957059e-01,-1.454981628555644280e+00,1.000000000000000000e+00
5.310000000000000000e+02,3.433757001741100656e-01,-2.246266706848746963e+00,-3.601148237516700323e+00,-2.676044083675803265e+00,8.018853214554049202e-01,-2.680256252799784189e-01,-5.703000075960662496e-02,-1.074809201361297317e+00,-1.022463501355157733e+00,-1.681497761923989254e+00,0.000000000000000000e+00
5.320000000000000000e+02,8.719340826823467061e-02,-5.142054942668417006e-01,-1.100602088225783204e+00,-1.840544546886552224e-01,-1.941022240767025231e+00,-4.722638997304296482e-01,-3.113567321117860498e-02,-1.259062574194075301e+00,-1.357596883589308412e+00,3.316597523228499433e-01,0.000000000000000000e+00
5.330000000000000000e+02,-1.466063112684851344e+00,3.844089018020717674e-01,1.064763236602072061e+00,-2.852722680206221106e-02,-1.130991496972808985e+00,-4.368790680623825251e-01,-1.202341616456740869e+00,4.751966676535097633e-01,8.150977524494473769e-01,2.157429048837893326e+00,0.000000000000000000e+00
5.340000000000000000e+02,3.954690175673990921e-02,1.260466367359862616e+00,-2.101530100001943957e+00,-1.602358567254168253e+00,1.965372603475071145e+00,-1.116094272101226359e+00,1.054939238720046468e+00,1.562775709192312235e+00,-8.929765088469160395e-01,-3.942192215992423865e-01,0.000000000000000000e+00
5.350000000000000000e+02,-1.053346152641917000e+00,-9.605300903470236351e-01,2.126029727791360346e-01,-1.993401265018863722e-01,-5.779916701754205244e-01,2.655277933085272712e-01,-8.156393536881461070e-01,-5.691127318041849792e-01,5.052938389126286900e-01,3.047959180854575845e-01,1.000000000000000000e+00
5.360000000000000000e+02,1.333184436062708311e+00,-2.575457470959824136e+00,-2.577340920309864281e+00,-1.138909813716040276e+00,1.198067804731825614e+00,8.872055822789202129e-01,7.345340182267687812e-01,-1.820052334327979082e+00,-9.463154844436514335e-01,-3.400908554894420899e+00,1.000000000000000000e+00
5.370000000000000000e+02,8.576738384807675031e-01,6.780177805525022805e-01,6.078692540038814762e-01,-2.368150833587044923e-01,-1.218075893866417347e+00,-7.648125302175141638e-01,-9.908726312322755359e-01,5.882020873262183702e-01,3.876473267708520076e-01,2.270120798607742962e+00,0.000000000000000000e+00
5.380000000000000000e+02,1.480040437663009967e-01,3.516353496927657751e-01,6.367946946394088814e-02,2.411080700005969746e+00,3.779512261941353479e-02,1.041708461355809634e+00,2.563792205529577650e+00,-1.456258631648218005e+00,-1.910687740035700077e+00,-3.181616955712182282e+00,1.000000000000000000e+00
5.390000000000000000e+02,6.696025552745880904e-02,-1.415796128510906193e+00,-1.026171518453056652e+00,4.417886122817729078e-01,-2.144727191192389526e+00,2.692753117862771162e-01,2.688296414281559077e-01,-2.345554064641314884e+00,-1.580438828851499888e+00,-9.163444213233400415e-01,1.000000000000000000e+00
5.400000000000000000e+02,6.400695402889005070e-01,-3.924479338913178239e-01,1.495520348378942099e+00,2.240741156791451694e+00,1.501996669817567742e+00,1.899125735667960724e+00,1.476789843347162456e+00,-7.750003901220645641e-01,3.035936166863173469e-01,-3.140544932499816255e+00,1.000000000000000000e+00
5.410000000000000000e+02,-1.012562830783800688e-01,-1.469711772429356911e+00,-5.150671941163114109e-01,-6.312347625589675992e-01,-5.368651707229488146e-02,3.976670350149116850e-01,-6.082031616860136269e-01,-8.043573088433693119e-01,3.106420044553268589e-01,-4.974459677491867016e-01,0.000000000000000000e+00
5.420000000000000000e+02,-1.520329102964560919e+00,2.330048496206255315e+00,2.056841003337771756e+00,9.460232480051413706e-01,2.490194622779120515e+00,1.385284854913341190e-01,6.532227168483824009e-01,2.546186952920850288e+00,1.444929257824281610e+00,2.533979351156765425e-01,1.000000000000000000e+00
5.430000000000000000e+02,1.249450843993093807e+00,-1.023849445860813168e+00,-1.177864360755323858e+00,8.948889536301520842e-01,-2.681332533269314977e-01,8.050053095845268736e-01,1.583645957657541459e+00,-1.967307083821438596e+00,-1.772883669734488077e+00,-2.863782792482968631e+00,1.000000000000000000e+00
5.440000000000000000e+02,4.809447926867653766e-01,-1.303081042173779291e-01,-9.604664279162319906e-02,5.233618910687318770e-01,1.075305395598658009e+00,6.266243138380063193e-01,9.483205265987093568e-01,-2.197354998648846369e-01,-2.348551754344666564e-01,-1.728949791130677482e+00,1.000000000000000000e+00
5.450000000000000000e+02,-4.706709737344631495e-01,1.201895714622577938e+00,2.503653291648325840e+00,-5.365791506954282752e-01,4.117281218440624890e-01,-5.535460672551584249e-01,-2.234246806215916870e+00,2.490245262789138714e+00,2.912627587362980108e+00,3.631410936172528636e+00,0.000000000000000000e+00
5.460000000000000000e+02,-5.194008340980728056e-01,-9.910842315619918796e-01,3.158758764015388909e+00,1.360226860375423286e+00,-2.447420870391473713e+00,8.154285066993564035e-01,-2.289317431282270832e+00,-8.401381661779566690e-01,2.046871315891675369e+00,2.288701278209282819e+00,1.000000000000000000e+00
5.470000000000000000e+02,-1.980815486170921957e+00,1.544260091909858357e+00,9.553649430732229497e-01,5.351957925540151706e-01,1.879601572056143866e+00,7.192166432498198203e-02,7.557358204015984793e-01,1.624764368234721701e+00,6.409590882913824839e-01,-2.642894616413783426e-01,0.000000000000000000e+00
5.480000000000000000e+02,-6.619419245064629420e-01,3.414480433909375279e+00,3.194014905041944186e+00,2.407972328834008913e+00,5.847879780651125126e-01,-1.323004268100638203e-01,8.656804813711669322e-01,2.250159928965806078e+00,8.055052067417511896e-01,1.383997683979348636e+00,1.000000000000000000e+00
5.490000000000000000e+02,5.940017554532004418e-01,-1.656805447676776843e+00,1.151368808630857998e+00,-9.190322709589575645e-01,-1.315169763798386793e+00,1.532599113942748614e-01,-2.772640570035316721e+00,-2.862918842496418037e-01,2.100355674060219613e+00,2.337985019720084878e+00,0.000000000000000000e+00
5.500000000000000000e+02,-3.079458774245537600e-01,-4.392208003263240457e-01,1.686995880129354086e+00,2.091052583217219762e+00,-4.349237972534036878e-02,1.430246896144704127e+00,6.398364225236479186e-01,-1.027862417033583053e+00,2.862332934818505592e-01,-1.614395749685485271e+00,1.000000000000000000e+00
5.510000000000000000e+02,7.247572914611248862e-01,2.165703020848700255e+00,1.126468324278790401e-01,-7.591775438664392084e-01,7.649558875912733091e-01,-1.302008394929333068e+00,-9.828217214280088321e-02,2.284972201474627429e+00,3.286941070105453555e-01,2.008982399074349612e+00,0.000000000000000000e+00
5.520000000000000000e+02,-2.922068204659512003e-01,1.605420781810155795e+00,4.746839566715161940e-01,1.177965489740976368e+00,-8.608074551385066497e-01,-4.570107078547341883e-01,9.463099825215399719e-01,2.368221726504662339e-01,-1.029656882809032670e+00,4.514968228141125195e-01,1.000000000000000000e+00
5.530000000000000000e+02,1.905344331178368267e-01,-1.587650751651963121e+00,-5.977578838141351936e-01,-7.063237627308929234e-01,-1.871574633277530486e+00,-9.886720656340830526e-02,-1.243629155864014901e+00,-1.361590247759301153e+00,-1.060769570959072539e-01,8.177194983627630309e-01,0.000000000000000000e+00
5.540000000000000000e+02,7.981686704841338686e-01,-6.124157597968471478e-02,1.232421122402429958e+00,-5.944280243992139390e-01,1.301238831400198137e+00,2.177497943027789096e-01,-1.245887462533029399e+00,1.315365028842574002e+00,2.116167247497304782e+00,1.015685034934805442e+00,1.000000000000000000e+00
5.550000000000000000e+02,-8.641280034004656177e-03,-6.971016502324682840e-01,2.743869099643279519e+00,2.466149136320947122e+00,-2.112159138829966309e+00,1.270805985361804780e+00,-6.020454767525075246e-01,-1.539322017124871156e+00,7.280130271242729600e-01,2.500521790135508127e-01,1.000000000000000000e+00
5.560000000000000000e+02,4.019318612242659960e-01,-9.715289374586395521e-01,-6.861763110275587163e-01,-9.879428548904578555e-02,2.455287393796129480e-01,4.695964364532304591e-01,3.138827222764788427e-01,-8.467977768551824269e-01,-3.548866535741306283e-01,-1.325686066876293978e+00,1.000000000000000000e+00
5.570000000000000000e+02,4.332952485333169124e-01,-1.701602445285291587e+00,-1.138807524784388736e-01,4.037778088913284158e-01,2.079552115277382374e+00,1.680938170232786355e+00,7.781656890847560293e-01,-9.427917585517751053e-01,4.808673327186723245e-01,-3.337864239830916180e+00,1.000000000000000000e+00
5.580000000000000000e+02,-4.796748295983253030e-01,1.469931434003071358e+00,-4.217448509439517546e-01,-9.353470295764472198e-01,-1.482017989181543705e+00,-1.707068410043075080e+00,-7.434961390047123420e-01,1.078487934748530552e+00,-4.449452607786009706e-01,2.985486157231228788e+00,0.000000000000000000e+00
5.590000000000000000e+02,6.148645420331337597e-02,1.260744409470832883e+00,1.519857624254848272e+00,-2.071970133255685020e-01,-2.920619694218665963e+00,-1.453410844651942480e+00,-2.142428368799788707e+00,9.306856729531818306e-01,8.086836296194948037e-01,4.753962559636700114e+00,1.000000000000000000e+00
5.600000000000000000e+02,3.622912757002643702e-01,2.794900800446737943e-01,-3.596998849085426109e+00,-6.912878923609963033e-01,2.803659980630722970e+00,-4.314789518558159731e-02,3.297074408503096521e+00,-2.360761296660693898e-01,-2.779741791653868255e+00,-4.387956428482393534e+00,0.000000000000000000e+00
5.610000000000000000e+02,6.421955171843147792e-01,2.452422159586074013e-01,3.845684763615031532e-01,-1.117237658803722500e-01,-9.823146098235182588e-01,-4.271945828194236294e-01,-7.022862504501354852e-01,1.619748496652259340e-01,2.147095091135210465e-01,1.422561182318444972e+00,0.000000000000000000e+00
5.620000000000000000e+02,-1.346832789524017027e-01,1.071652884141960804e+00,-8.853363828859829310e-01,-3.558608744171863902e-01,2.560862208565660936e+00,-1.067771777094179420e-01,1.481413135014743254e+00,1.266667198329339605e+00,-3.709271963866281885e-01,-1.573596144129699059e+00,0.000000000000000000e+00
5.630000000000000000e+02,1.718934471544242726e+00,1.425984857164694031e+00,1.992932106876403875e+00,5.621657305047271791e-01,-2.024797304987799862e+00,-8.567169363737290322e-01,-1.401932603645405173e+00,9.533557516053592362e-01,8.780002461509179845e-01,3.544559015427984683e+00,0.000000000000000000e+00
5.640000000000000000e+02,1.181640995426391338e+00,1.229662003233387590e+00,6.043164556430502543e-03,1.350578779726983703e+00,1.927138658531491799e+00,5.719959298694401451e-01,2.343849654360504520e+00,3.913194766349760156e-01,-9.348905823571860285e-01,-2.576406884833167155e+00,1.000000000000000000e+00
5.650000000000000000e+02,1.199000542914701706e+00,-1.491781647647707043e+00,-2.832646309474913693e+00,1.451924840624997826e+00,-1.302376064657056354e+00,8.843346164572325474e-01,3.102359276987017633e+00,-3.742412955237591987e+00,-4.117314113188477620e+00,-4.771545355373297603e+00,1.000000000000000000e+00
5.660000000000000000e+02,-7.240533419003720716e-01,-1.178470325285516873e+00,7.069573105872942742e-01,6.423699397037602177e-01,8.751126060974199206e-01,1.260983486784039043e+00,7.042727582908753226e-02,-6.993154755407007261e-01,7.687215055258131979e-01,-1.651448638673693514e+00,1.000000000000000000e+00
5.670000000000000000e+02,6.390102195105260563e-01,-1.685311847735527557e+00,-3.974949198541010142e-01,-1.147661638051438393e+00,-1.119958274783662056e+00,-3.763863488341701036e-02,-1.650353994766389665e+00,-8.132353162965495486e-01,6.557983246135700162e-01,1.013278209120151319e+00,0.000000000000000000e+00
